106,3882,20140531,205751,033,003317,4901085001738,0338825900000,おーいお茶　ぞっこん,1,84,04812717
106,3882,20140531,205751,030,003010,4903015534507,0309147000000,ナビスコ　チップスタ,1,190,04812717
106,3882,20140531,205751,032,003262,4903065019023,0325031000000,鰹節屋のちょっと贅沢,1,178,04812717
106,3882,20140531,205751,039,003603,4902678304267,0397030000000,ふじや　具沢山茶碗蒸,1,140,04812717
106,3882,20140531,205751,039,003603,4902678304144,0397029400000,ふじや　具沢山茶碗蒸,1,140,04812717
106,3882,20140531,205751,039,003629,4970154306562,0394549000000,えどや　３食冷し中華,1,189,04812717
106,3882,20140531,205751,039,003613,4901160030004,0396764500000,ひきわりカップ３　　,1,103,04812717
106,3882,20140531,205751,808,009171,0000000009898,8080021700000,レジ袋　　　　　　　,1,3,04812717
106,3882,20140531,205751,033,003313,4514603217216,0331989500000,三ツ矢サイダー１．５,1,140,04812717
106,3882,20140531,205751,010,001005,0000000001038,9100502100000,胡瓜（バラ）　　　　,1,48,04812717
106,3883,20140531,205909,039,003628,4901990341943,0397866500000,マルちゃん３食えび塩,1,218,00114524
106,3883,20140531,205909,017,002634,0226341803609,9263418300000,さつま揚げ串（ミック,1,108,00114524
106,3883,20140531,205909,014,008011,0280110603982,9801106300000,刺身用カツオタタキス,1,119,00114524
106,3883,20140531,205909,016,002581,0225811901562,9258119700000,ポテトサラダ（小）　,1,78,00114524
106,3883,20140531,205909,016,002583,0225832001524,9258320700000,春雨サラダ（小）　　,1,45,00114524
106,3883,20140531,205909,017,002648,0226480403005,9264804300000,エビチリソース　　　,1,90,00114524
106,3883,20140531,205909,010,001001,0210010301084,9100103000000,キャベツ１／２　　　,1,108,00114524
106,3883,20140531,205909,038,003519,4903080988960,0385928500000,ヤクルト　Ｎｅｗヤク,1,200,00114524
106,3883,20140531,205909,014,008001,0280011103987,9800111800000,生メバチマグロ刺身　,1,119,00114524
106,3883,20140531,205909,039,003636,4901530179937,0394477600000,紀文　個包装からしマ,1,98,00114524
106,3883,20140531,205909,012,001617,0216272301817,9162723000000,国産豚　カタ切落し　,1,181,00114524
106,3883,20140531,205909,808,009171,0000000009898,8080021700000,レジ袋　　　　　　　,1,3,00114524
106,3883,20140531,205909,033,003312,4901340689213,0338235600000,カルピスウォーター５,1,84,00114524
106,3883,20140531,205909,010,001005,0000000001038,9100502100000,胡瓜（バラ）　　　　,1,48,00114524
106,3886,20140531,210318,030,003013,4901113015010,0309634500000,ケロッグ　コーンフロ,1,288,05908682
106,3886,20140531,210318,030,003034,4901325258762,0301164500000,共立　素焼きミックス,1,288,05908682
106,3886,20140531,210318,038,003532,0000049722260,0383447300000,明治Ｒ−１ブルーベリ,3,366,05908682
106,3886,20140531,210318,038,003532,0000049408454,0380420900000,ブルガリアフルーツミ,1,128,05908682
106,3886,20140531,210318,038,003517,4908011521162,0385015200000,メグミルク　アカディ,1,133,05908682
106,3887,20140531,210628,031,003205,4904001089834,0316745800000,日新　粉末焚黒黒砂糖,3,804,00716752
106,3887,20140531,210628,030,003008,4903939013256,0304605000000,ライオンそのまんまゆ,1,143,00716752
106,3887,20140531,210628,030,003008,4903939013058,0305881700000,ライオンそのまんまレ,1,143,00716752
106,3887,20140531,210628,030,003027,4950861133415,0302847600000,道南冷蔵　真いかあた,1,255,00716752
106,3887,20140531,210628,030,003027,4950861133415,0302847600000,道南冷蔵　真いかあた,1,255,00716752
106,3887,20140531,210628,030,003041,4902501251959,0302732500000,フルタ　プリキュアス,1,150,00716752
106,3887,20140531,210628,040,003713,4901170104443,0403972300000,赤城ガリガリ君マルチ,1,189,00716752
106,3887,20140531,210628,032,003268,4902105223536,0325498100000,チキンラーメンブラジ,1,122,00716752
106,3887,20140531,210628,032,003268,4902105222904,0325502500000,カップヌードルブラジ,1,122,00716752
106,3887,20140531,210628,030,003010,4560294953124,0301719700000,クリート　キャラメル,1,94,00716752
106,3887,20140531,210628,010,001276,0212760104984,9127601800000,鉢物　　　　　　　　,1,498,00716752
106,3887,20140531,210628,010,001261,0212614503802,9126145800000,生花Ｂ　　　　　　　,1,380,00716752
106,3887,20140531,210628,030,003010,4901330640484,0300274200000,カルビージャガビーカ,1,118,00716752
106,3887,20140531,210628,035,003382,4939662001857,0356520900000,光武舞ここちブルー１,1,2000,00716752
106,3887,20140531,210628,030,003012,4901335206326,0303436100000,トルティアアボガドチ,1,94,00716752
106,3887,20140531,210628,030,003010,4901360309702,0302639700000,ブルボン　ベジポテト,1,98,00716752
107,9681,20140531,210637,014,008042,0280421701582,9804217300000,ニシン切身（解凍）　,1,79,05907053
107,9681,20140531,210637,014,008041,0280410202083,9804102200000,黒カレイ切身　　　　,1,104,05907053
107,9681,20140531,210637,031,003207,4901001084272,0312071200000,風味調味料　　　　　,1,190,05907053
107,9681,20140531,210637,014,008030,0280301201980,9803012500000,真サバ　　　　　　　,1,99,05907053
107,9681,20140531,210637,039,003628,4901990548502,0397364600000,東水　２食鉄板焼うど,1,88,05907053
107,9681,20140531,210637,010,001001,0210010301084,9100103000000,キャベツ１／２　　　,1,108,05907053
107,9681,20140531,210637,015,008122,0281224003477,9812240000000,塩トラウトサーモン腹,1,173,05907053
107,9681,20140531,210637,032,003264,4901870170199,0325077800000,かつおパック２．５ｇ,1,123,05907053
107,9681,20140531,210637,039,003605,4904540153195,0397634000000,太子　ずっしり厚い上,1,78,05907053
107,9681,20140531,210637,039,003628,4901790033611,0391661200000,シマダヤ鉄板麺縁日屋,1,118,05907053
106,3888,20140531,210733,038,003536,4902108450809,0382772700000,中沢　サワークリーム,1,178,02607855
106,3888,20140531,210733,038,003536,4902108450809,0382772700000,中沢　サワークリーム,1,178,02607855
106,3888,20140531,210733,038,003517,4904717006477,0386364000000,協乳　やさしさ育ち牛,1,189,02607855
106,3888,20140531,210733,038,003517,4904717006477,0386364000000,協乳　やさしさ育ち牛,1,179,02607855
106,3888,20140531,210733,038,003517,4904717006477,0386364000000,協乳　やさしさ育ち牛,1,179,02607855
106,3888,20140531,210733,038,003517,4904717006477,0386364000000,協乳　やさしさ育ち牛,1,179,02607855
106,3888,20140531,210733,038,003517,4904717006477,0386364000000,協乳　やさしさ育ち牛,1,179,02607855
106,3888,20140531,210733,011,001304,0213040303981,9130403200000,甘夏柑　　　　　　　,1,398,02607855
106,3888,20140531,210733,040,003710,4902705077744,0402091200000,ファミリアバニラ　　,1,568,02607855
106,3888,20140531,210733,041,003732,4580114100293,0410012600000,都路のたまご　てしお,1,238,02607855
106,3888,20140531,210733,041,003732,4580114100293,0410012600000,都路のたまご　てしお,1,238,02607855
106,3888,20140531,210733,041,003732,4580114100293,0410012600000,都路のたまご　てしお,1,238,02607855
107,9683,20140531,210815,032,003268,4901990522731,0327152000000,マルチャン　赤いきつ,1,115,05909338
107,9683,20140531,210815,040,003712,4901005312005,0401735600000,グリコ　Ｇコーンチョ,1,90,05909338
107,9683,20140531,210815,040,003712,4901005312005,0401735600000,グリコ　Ｇコーンチョ,1,90,05909338
107,9683,20140531,210815,040,003712,4901005312005,0401735600000,グリコ　Ｇコーンチョ,1,90,05909338
107,9683,20140531,210815,010,001005,0000000001359,9100504500000,胡瓜（袋詰）　　　　,1,240,05909338
107,9683,20140531,210815,032,003261,4902122013202,0324657300000,ニコニコ味付のり卓上,1,288,05909338
107,9683,20140531,210815,015,008135,0281350402137,9813504200000,愛知篠島産生炊き小女,1,213,05909338
107,9683,20140531,210815,016,002590,0225876302632,9258763200000,きゅうりとタコのキム,1,78,05909338
107,9683,20140531,210815,032,003268,0000049698626,0320301900000,日清カップヌードル　,1,138,05909338
107,9683,20140531,210815,032,003268,4901990326759,0320848900000,マルちゃん麺づくり鶏,1,123,05909338
107,9683,20140531,210815,038,003520,0000049878554,0384997200000,カゴメ野菜一日これ一,1,103,05909338
107,9683,20140531,210815,038,003520,0000049878554,0384997200000,カゴメ野菜一日これ一,1,103,05909338
107,9683,20140531,210815,038,003520,0000049878554,0384997200000,カゴメ野菜一日これ一,1,103,05909338
107,9683,20140531,210815,038,003520,0000049878554,0384997200000,カゴメ野菜一日これ一,1,103,05909338
107,9683,20140531,210815,013,001798,4901870044131,9179800800000,ＣＧＣ　Ｖパックロー,1,257,05909338
